ITEM,description,WIDTH,UPC,cost,chop,join,group
571560,"W2 INTERMEZZO MAHOG 2 1/2""",2.5,720472180986,19.8,27.96,28.96,Wood
571570,"W2 INTERMEZZO SABLE 2 1/2""",2.5,720472180993,19.81,27.98,28.98,Wood
572620,W2 ANVIL II FLAT 2 11/16 AGDST,2.5,720472182522,18.7,26.11,27.11,Wood
573235,"W2 ACADEMIE GOLD 2 1/8""",2.0625,720472139328,8.75,13.25,14.25,Wood
573237,"W2 ACADEMIE SILVER 2 1/8""",2.0625,720472139335,8.95,13.55,14.55,Wood
573239,"W2 ACADEMIE BLK W/GOLD 2 1/8""",2.0625,720472139342,8.75,13.24,14.24,Wood
573250,W2 ANDOVER LG DOME BLK 2 11/16,2.6875,720472182973,11.37,14.47,15.47,Wood
573260,W2 ANDOVER LG DOME WHT 2 11/16,2.6875,720472182980,11.11,14.47,15.47,Wood
573270,W2 ANDOVER LGDOME SLVR 2 11/16,2.6875,720472182997,11.6,14.47,15.47,Wood
573280,W2 ANDOVER LG DOME GLD 2 11/16,2.6875,720472183000,11.62,14.47,15.47,Wood
573290,W2 ANDOVER LGDOME SUED 2 11/16,2.6875,720472183017,11.6,14.47,15.47,Wood
574150,WO  SPENCER GOLD FLOAT  2 1/8,2.125,720472184199,8.4,11.25,12.25,Wood
574151,WO SPENCER SIL/BRN FLO 2 1/8,2.125,720472184205,8.3,11.14,12.14,Wood
574152,WO  SPENCER SIL/BLK FLO 2 1/8,2.125,720472184212,8.3,11.11,12.11,Wood
574153,"WO SPENCER II SIL FLO 2 1/8""",2.125,720472198936,9.19,12.51,13.51,Wood
574154,"WO SPENCER II GLD FLOAT 2 1/8""",2.125,720472199001,9.19,12.51,13.51,Wood
575252,"W2 FERROSA PEWTER 2 1/4""",2.1875,720472138963,15.32,22.62,23.62,Wood
575254,"W2 FERROSA IRON 2 1/4""",2.1875,720472138970,12.68,20.51,21.51,Wood
575556,"W2 FERROSA BRONZE 2 1/4""",2.1875,720472146593,15.11,22.33,23.33,Wood
576100,"W2 HAVANA FLAT 2"" TOFFEE",1.9375,720472191715,7.05,10.59,11.59,Wood
576200,"W2 HAVANA FLAT 2"" COCOA",1.9375,720472191722,7.13,10.73,11.73,Wood
577100,"H4 Float 1 5/8"" Nat",1.625,720472191937,15.92,22.11,23.11,Wood
577200,"H4 Float 1 5/8"" Wal",1.625,720472191944,13.78,20.76,21.76,Wood
579100,"W2 EIFFEL 1 1/4"" CAP SILVER",1.25,720472193399,11.1,15.59,16.59,Wood
579110,"W2 EIFFEL 1 1/4"" CAP PEWTER",1.25,720472193405,11.16,15.68,16.68,Wood
579120,"W2 EIFFEL 1 1/4"" CAP GOLD",1.25,720472193412,10.84,15.24,16.24,Wood
579130,"W2 EIFFEL 1 1/4"" CAP BRONZE",1.25,720472193429,11.11,15.59,16.59,Wood
580455,W2 LILLE MED SCP 2 3/8 GLD,2.3125,720472183390,14.94,20.44,21.44,Wood
580465,W2 LILLE MED SCP 2 3/8 SILVER,2.3125,720472183338,15.66,21.45,22.45,Wood
580470,W2 LILLE MED SCP 2 3/8 PEWTER,2.3125,720472183345,15.63,21.41,22.41,Wood
581100,"W2 PANZANO MED SCP PEAT 2 1/4""",2.1875,720472191487,21.44,25.55,26.55,Wood
581200,"W2 PANZANO MED BEECHNUT 2 1/4""",2.1875,720472191494,21.42,25.48,26.48,Wood
583100,"W2 CARBON 2 1/2"" CUBE FLT BLCK",2.5,720472193344,14.44,17.01,18.01,Wood
585110,"W2 Cumberland 1 1/4""Cbe WhtOak",1.25,720472195805,6.64,9.98,10.98,Wood
585111,"W2 Cumberland 1 1/4"" Cherry",1.25,720472195812,5.74,8.6,9.6,Wood
585112,"W2 Cumberland 1 1/4"" Cherry",1.25,720472195829,6.08,9.1,10.1,Wood
585113,"W1 Cumberland II 1 1/4"" Walnut",1.25,720472196512,9.89,15.72,16.72,Wood
585710,"ALDEN EBON WALNUT 1 1/4""",1.25,720472199896,6.73,10.76,11.76,Wood
585712,"ALDEN DK WALNUT 1 1/4""",1.25,720472199902,6.73,10.76,11.76,Wood
586452,"W2 MUSEO GOLD SCOOP 1 15/16""",1.9375,720472196635,6.83,10.93,11.93,Wood
586453,"W2 MUSEO SILVER SCOOP 1 15/16""",1.9375,720472196642,6.83,10.93,11.93,Wood
586454,"W2 MUSEO BLACK SCOOP 1 15/16""",1.9375,720472196659,6.28,10.05,11.05,Wood
587807,"W1 Perimeter Cap 13/16"" Sueude",0.8125,720472194990,4.58,6.89,7.89,Wood
588630,"W2 DEVON BLACK REVERSE 2 5/8""",2.625,720472180542,18,24.36,25.36,Wood
588650,"W2 DEVON GRAY REVERSE 2 5/8""",2.625,720472180566,15.64,24.35,25.35,Wood
589110,Cumberland 1 3/4 Float Wht Oak,1.75,720472195836,12.46,18.75,19.75,Wood
589111,"Cumberland 1 3/4""Float Cherry",1.75,720472195843,10.52,15.8,16.8,Wood
589112,Cumberland 1 3/4 Float Cherry,1.75,720472195850,10.35,15.15,16.15,Wood
589113,"W2 Cumberland II 1 3/4"" Walnut",1.75,720472196536,18.28,27.41,28.41,Wood
590201,"W2 Shutter 2 3/8"" Black",2.375,720472196406,7.56,12.03,13.03,Wood
592200,W2 Salzburg Cube 1 1/4 Silver,1.25,720472191821,7.95,11.89,12.89,Wood
593350,"W2 BRIMFIELD PANEL BLK  2 1/4""",2.25,720472190961,10.6,13.6,14.6,Wood
593360,"W2 BRIMFIELD PANEL WHT  2 1/4""",2.25,720472190978,10.86,14.84,15.84,Wood
595203,"MADISON NAT SLANT 2 3/8""",2.375,720472197670,7.61,11.5,12.5,Wood
595204,"MADISON BLK SLANT 2 3/8""",2.375,720472197687,7.53,11.38,12.38,Wood
595205,"MADISON GREY SLANT 2 3/8""",2.375,720472197694,7.48,11.31,12.31,Wood
597110,"W2 Cumberland 2 1/4"" WhtOak",2.25,720472195867,14.43,21.23,22.23,Wood
597111,"W2 Cumberland 2 1/4"" Cherry",2.25,720472195874,7.41,11.12,12.12,Wood
597112,"W2 Cumberland 2 1/4"" Cherry",2.25,720472195881,6.83,10.23,11.23,Wood
597113,"W2 Cumberland II 2 1/4"" walnut",2.25,720472196550,19.69,29.55,30.55,Wood
599405,"Lars 2 1/16"" Panel Slvr & Blck",2.0625,720472198493,8.08,11.84,12.84,Wood
599406,"Lars 2 1/16"" Panel Gld & Black",2.0625,720472198486,7.71,11.28,12.28,Wood
600541,"W2 SEVILLA SILV LRG TRAD 3""",3.125,720472146463,18.33,29.74,30.74,Wood
6007,"ARQ STRET 5/8""x1 5/8"" BOX only",1.625,720472151672,1.23,0,0,Wood
6008,"ARQADIA STRETCHER 7/8""X2 1/4""",2.25,720472151689,1.9,0,0,Wood
600G,"W2 GOLD 2""",2,720472103305,11.32,17.83,18.83,Wood
6011,"GALLERY WRAP 1 1/2""",1.125,720472151696,4.13,4.76,5.76,Wood
6012,"BRACER BAR 1 1/2""",0.5,720472151702,2.44,2.83,3.83,Wood
6013,"GALLERY WRAP 2""",1.125,720472151719,4.35,5.29,6.29,Wood
602530,W2 TUSCANY IT DRK WAL EMB PNL,3,720472145145,10.56,16.6,17.6,Wood
603602,"W2 WALNUT BURL/REV 2 1/4""",2.1875,720472127356,16.64,26.76,27.76,Wood
603674,"W2 CRANBROOK EBONZD WAL 2 1/8""",2.125,720472150682,10.54,17.37,18.37,Wood
603676,"W2 CRANBROOK DRK WALNUT 2 1/8""",2.125,720472150705,10.47,17.16,18.16,Wood
609405,"Lars 3 1/4"" Grille Antq Silver",3.25,720472198523,10.67,13.98,14.98,Wood
609406,"Lars 3 1/4"" Grille Antique Gld",3.25,720472198530,10.48,13.73,14.73,Wood
611405,"Lars 3 9/16"" Panel Slvr & Blck",3.5625,720472198516,10.37,13.73,14.73,Wood
611406,"Lars 3 9/16"" Panel Gld & Black",3.5625,720472198509,10.26,13.59,14.59,Wood
613183,"CRANBROOK WHT WASH MPL 3/4""",0.75,720472197632,11.2,15.87,16.87,Wood
613674,"W1 CRANBROOK EBONIZED WAL 3/4""",0.75,720472150729,9.6,14.63,15.63,Wood
613675,"W1 CRANBROOK NAT WALNUT 3/4""",0.75,720472150736,10.12,15.58,16.58,Wood
613676,"W1 CRANBROOK DARK WALNUT 3/4""",0.75,720472150743,9.22,14.63,15.63,Wood
613677,"W1 CRANBROOK NAT MAPLE 3/4""",0.75,720472150750,10.48,16.34,17.34,Wood
614410,"W2 DILLON WALNUT FLAT 2 1/16""",2.3125,720472179256,15.26,24.17,25.17,Wood
614420,"W2 DILLON TIMBER FLAT 2 1/16""",2.3125,720472179263,15.25,24.29,25.29,Wood
614430,"W2 DILLON GREY FLAT 2 1/16""",2.3125,720472179270,17.57,24.41,25.41,Wood
616110," ALLOY 1 3/4"" Float Nickel",1.75,720472196246,13.93,20.21,21.21,Wood
616111,ALLOY 1 3/4 FLT GUNMETAL,1.75,720472196253,13.96,20.24,21.24,Wood
616112,ALLOY 1 3/4 FLT SFT GOLD,1.75,720472196260,13.88,20.14,21.14,Wood
616113,ALLOY 1 3/4 FLT CHAMPGNE,1.75,720472196277,13.95,20.23,21.23,Wood
616361,"W2 ANTICA CHESTNUT 2 1/8""",2.125,720472141246,17.19,26.21,27.21,Wood
616362,"W2 ANTICA CHARCOAL 2 1/8""",2.125,720472141253,17.18,26.13,27.13,Wood
616904,W1 METALIA II BLACK SLIM FLOAT,1.75,720472196963,9.89,15.82,16.82,Wood
616905,W1 METALIA II SILVER SLIM FLT,1.75,720472196970,9.89,15.82,16.82,Wood
616906,W1 METALIA II GOLD SLIM FLOAT,1.75,720472196987,9.89,15.82,16.82,Wood
616907,W1 METALIA II CHAMPAGNE SL FLT,1.75,720472196994,9.89,15.82,16.82,Wood
616908,W1 METALIA II BRASS SLIM FLOAT,1.75,720472197007,9.89,15.82,16.82,Wood
616909,W1 METALIA II GUNMETAL SL FLT,1.75,720472197014,9.89,15.82,16.82,Wood
617482,"W2 JASPER BLACK FLAT 3""",3,720472199230,6.04,7.78,8.78,Wood
617484,"W2 JASPER WHITE FLAT 3""",3,720472199247,6.11,8.64,9.64,Wood
618184,W1 L7 SLVR W/WHT FLOAT,1.625,720472168823,15.81,18.17,19.17,Wood
618185,W1 L7 GOLD W/BLK FLOAT,1.625,720472168830,15.26,17.42,18.42,Wood
619452,"W2 MUSEO GOLD SCOOP 2 1/4""",2.25,720472196666,7.76,12.42,13.42,Wood
619453,"W2 MUSEO SILVER SCOOP 2 1/4""",2.25,720472196673,7.76,12.42,13.42,Wood
619454,"W2 MUSEO BLACK SCOOP 2 1/4""",2.25,720472196680,6.92,11.07,12.07,Wood
620100,"W2 HAVANA SCOOP 2 7/8"" TOFFEE",2.875,720472191753,11.52,17.34,18.34,Wood
620200,"W2 HAVANA SCOOP 2 7/8"" COCOA",2.875,720472191760,11.52,17.34,18.34,Wood
621870,"W2 COLOSSEUM II SFT PEWTER 2""",2,720472199407,10.65,15.56,16.56,Wood
621871,"W2 COLOSSEUM II TARN SIL 2""",2,720472199414,10.65,15.56,16.56,Wood
621872,"W2 COLOSSEUM II MOON GOLD 2""",2,720472199421,10.65,15.56,16.56,Wood
621874,"W2 COLOSSEUM II TITANIUM 2""",2,720472199438,10.65,15.56,16.56,Wood
621876,"W2 COLOSSEUM II STEEL BLUE 2""",2,720472199445,10.65,15.56,16.56,Wood
621877,"W2 COLOSSEUM SLOPE BL OXIDE 2""",2,720472197236,10.65,15.56,16.56,Wood
623181,"W1 CRANBROOK NAT CHR FLOAT 2""",1.875,720472168021,12.79,19.39,20.39,Wood
623183,"W1 CRANBROOK WHT MPL FLOAT 2""",1.875,720472168014,14.3,20.92,21.92,Wood
623674,"W1 CRANBROOK EB WAL FLOAT 2""",1.875,720472150767,11.9,19.27,20.27,Wood
623675,"W1 CRANBROOK NAT WAL FLOAT 2""",1.875,720472150774,12.07,19.56,20.56,Wood
623676,"W1 CRANBROOK DK WAL FLOAT 2""",1.875,720472150781,12.21,19.77,20.77,Wood
623677,"W1 CRANBROOK NAT MPL FLOAT 2""",1.875,720472150798,14.04,22.76,23.76,Wood
625200,"W2 SALON RIB SCP GLD 2 5/16""",2.3125,720472191128,9.97,13.66,14.66,Wood
626234,"W1 MODERNE GOLD FLOAT 2""",1.9375,720472196833,9.62,13.94,14.94,Wood
626236,"W1 MODERNE SILVER FLOAT 2""",1.9375,720472196840,9.62,13.94,14.94,Wood
628184,W1 L7 SLVR W/WHT    FLOAT,2.375,720472168854,20.57,23.57,24.57,Wood
628185,W1 L7 GOLD W/BLK   FLOAT,2.375,720472168861,19.41,22.42,23.42,Wood
628186,W1 L7 SLVR W/BLK   FLOAT,2.375,720472168878,19.87,22.79,23.79,Wood
630200,"W2 SALON LARGE PANEL GOLD  3 """,3,720472191142,10.3,14.11,15.11,Wood
630225,"W2 SALON LARGE PANEL SILVER 3""",3,720472191159,11.28,15.46,16.46,Wood
632900,"W1 FOUNDRY RVRSE BRASS 2 9/16""",2.5625,720472179799,15.46,23.66,24.66,Wood
638120,"W2 DRESDEN BLK/SLVR 2 3/8""",2.375,720472163453,15.39,20.44,21.44,Wood
645706,"W2 OLSEN MAPLE FLAT 2 3/4""",2.75,720472199773,10.65,14.84,15.84,Wood
645708,"W2 OLSEN OAK FLAT 2 3/4""",2.75,720472199780,10.65,14.84,15.84,Wood
650790,W2 LUCERNE ONYX/SILVER 2 1/16,2.0625,720472154543,21.51,30.3,31.3,Wood
650793,"W2 LUCERNE TOPAZ 2 1/16""",2.0625,720472154574,21.83,30.75,31.75,Wood
655252,"W2 FERROSA PEWTER 2 1/2""",2.5625,720472138987,17.93,25.42,26.42,Wood
655254,"W2 FERROSA IRON 2 1/2""",2.5625,720472138994,17.76,25.2,26.2,Wood
656516,"W2 ANSLEY CHERRY 2 3/4""",2.75,720472144582,8.98,15.02,16.02,Wood
656517,"W2 ANSLEY COFFEE 2 3/4""",2.75,720472144599,8.98,15.02,16.02,Wood
656518,"W2 ANSLEY GRAY 2 3/4""",2.75,720472144605,8.81,14.73,15.73,Wood
657591,W2 MARAIS EUR GOLD PANEL 2 3/4,2.75,720472146821,10.41,15.52,16.52,Wood
657592,W2 MARAIS EUR SILVER PNL 2 3/4,2.75,720472146838,10.41,15.52,16.52,Wood
657593,"W2 MARAIS BLK PUNCH PNL 2 3/4""",2.75,720472156707,11.49,17.17,18.17,Wood
658141,W0 CHAMBORD SLVR FLOAT 2 9/16,2.5625,720472178112,27.07,35.05,36.05,Wood
663175,W1 CRANBROOK NA WAL TCAP 13/16,0.8125,720472167864,14.53,20.55,21.55,Wood
663176,W1 CRANBROOK DK WAL TCAP 13/16,0.8125,720472167857,14.53,20.55,21.55,Wood
663177,W1 CRANBROOK NA MPL TCAP 13/16,0.8125,720472167833,15.93,21.56,22.56,Wood
663180,W1 CRANBROOK EB WAL TCAP 13/16,0.8125,720472167840,14.53,20.55,21.55,Wood
667593,"W2 MARAIS BLK PLAIN PNL 2 3/4""",2.75,720472156714,11.49,17.17,18.17,Wood
671082,"W2 SOHO BLK SLOPE W/BEV 2 3/4""",2.75,720472134965,6.92,9.93,10.93,Wood
674077,"W2 PRAGUE BAR/SLVR REV 2 3/4""",2.8125,720472134750,21.27,34.89,35.89,Wood
679100,"W2 H4 Rev 2 5/8"" Nat",2.625,720472191975,10.54,15.8,16.8,Wood
679200,"W2 H4 Rev Wal 2 5/8"" Wal",2.625,720472191982,10.55,15.81,16.81,Wood
680465,W2 LILLE LRG SCP 2 15/16 SILVR,2.875,720472183369,16.43,24.7,25.7,Wood
680470,W2 LILLE LRG SCP 2 15/16 PEWTR,2.875,720472183376,15.83,23.78,24.78,Wood
685200,W2 Salzburg Round 2 3/16 Silv,2.1875,720472191845,11.74,16.48,17.48,Wood
686180,"W2 HUDSON GOLD PANEL 3""",3,720472172714,10.55,15.93,16.93,Wood
686190,"W2 HUDSON SILVER PANEL 3""",3,720472172721,10.19,15.4,16.4,Wood
686200,"W2 HUDSON II IVORY PANEL 3""",3,720472183888,9.81,14.74,15.74,Wood
686210,"W2 HUDSON II BLACK PANEL 3""",3,720472183895,9.86,14.82,15.82,Wood
686220,"W2 HUDSON II BLKGLD PANEL 3""",3,720472183901,10.38,15.66,16.66,Wood
687810,"W1 Perimtr Cube 1 3/16"" Silvr",1.1875,720472195003,4.17,6.26,7.26,Wood
695100,"W0 EIFFEL 3"" FLOAT SILVER",2.875,720472193436,21.76,25.56,26.56,Wood
695110,"W0 EIFFEL 3"" FLOAT PEWTER",2.875,720472193443,22.1,25.97,26.97,Wood
695120,"W0 EIFFEL 3"" FLOAT GOLD",2.875,720472193450,22.08,25.94,26.94,Wood
695130,"W0 EIFFEL 3"" FLOAT BRONZE",2.875,720472193467,22.09,25.95,26.95,Wood
697805,"W2 Primtr Lg Cube 2 1/16"" Chmp",2.0625,720472195041,6.1,8.54,9.54,Wood
700240,"W2 JAVA BEAN 3 1/4""",3.25,720472138871,19.59,30.18,31.18,Wood
70-100M,"NATURAL MAPLE  3/4 """,0.75,720472187947,9.56,12.57,13.57,Wood
701452,"W2 MUSEO GOLD PANEL 3 1/4""",3.25,720472196697,11.56,18.5,19.5,Wood
701453,"W2 MUSEO SILVER PANEL 3 1/4""",3.25,720472196703,11.56,18.5,19.5,Wood
701454,"W2 MUSEO BLACK PANEL 3 1/4""",3.25,720472196710,10.17,16.27,17.27,Wood
704100,W2 PANZANO LG SCOOP PEAT 3 1/4,3.25,720472191463,26.92,41.33,42.33,Wood
71-051W,"SOLID WALNUT 3/4""",0.75,720472184656,12.62,16.91,17.91,Wood
71-100M,"NATURAL MAPLE 3/4""",0.75,720472184663,10.73,14.18,15.18,Wood
71-781P,"WWOODS FOG GREY 3/4""",0.75,720472184687,8.6,11.19,12.19,Wood
71-783P,"WWOODS SANTA CRUZ SEAFOAM 3/4""",0.75,720472188005,8.57,11.16,12.16,Wood
71-786P,"WWOODS BEACH BLONDE 3/4""",0.75,720472184694,8.5,11.08,12.08,Wood
71-789P,"WWOODS YELLOWSTONE 3/4""",0.75,720472188050,8.58,11.18,12.18,Wood
71-793P,"WWOODS TAHOE BLUE 3/4""",0.75,720472188098,8.56,11.16,12.16,Wood
71-795P,"WWOODS BLACK WATER 3/4""",0.75,720472191258,8.57,11.16,12.16,Wood
727593,"W2 MARAIS BLACK SCOOP 3 3/8""",3.375,720472156721,15.51,22.23,23.23,Wood
733235,"W2 ACADEMIE GOLD 3""",3,720472139359,11.58,16.51,17.51,Wood
733237,"W2 ACADEMIE SILVER 3""",3,720472139366,11.88,16.95,17.95,Wood
733239,"W2 ACADEMIE BLK W/GOLD 3""",3,720472139373,11.87,16.93,17.93,Wood
73-556X,"STEAMPUNK ZINC 1 1/4""",1.25,720472187312,7.83,10.69,11.7,Wood
74-100M,"NATURAL MAPLE 1""",1,720472188135,7.7,9.96,10.96,Wood
746200,W2 Salzburg Scoop 3 1/4 Silver,3.25,720472191883,19.68,27.31,28.31,Wood
751800,"W0 BELMONT LT OLIVE SCOOP 4""",4,720472154703,31.34,45.4,46.4,Wood
751801,"W0 BELMONT MD OLIVE SCOOP 4""",4,720472154710,30.34,44.27,45.27,Wood
751802,"W0 BELMONT DK OLIVE SCOOP 4""",4,720472154727,31.12,45.85,46.85,Wood
768403,"W0 WHITMAN BLACK SCOOP 4""",4,720472181617,20.42,28.92,29.92,Wood
768405,"W0 WHITMAN TORTOISE SCOOP 4""",4,720472181624,20.42,28.92,29.92,Wood
771570,"W2 INTERMEZZO SABLE 2 13/16""",3.25,720472181020,26.69,37.62,38.62,Wood
795203,"MADISON NAT FLAT 3 5/16""",3.3125,720472197700,10.56,16.14,17.14,Wood
795204,"MADISON BLACK FLAT 3 5/16""",3.3125,720472197717,10.15,15.4,16.4,Wood
795205,"MADISON GREY FLAT 3 5/16""",3.3125,720472197724,8.79,14.53,15.53,Wood
798630,"W2 DEVON BLACK SCOOP 3 5/16""",3.3125,720472180573,26.65,36.24,37.24,Wood
798640,"W2 DEVON WALNUT SCOOP 3 5/16""",3.3125,720472180580,26.7,36.26,37.26,Wood
80061,"ARQADIA SILVER 2 3/4""",2.75,720472141383,4.57,0,0,Wood
801407,"Lars 4"" Scoop Dutch Black",4,720472198547,21.03,27.24,28.24,Wood
80699,"ARQADIA SILVER 2 3/4""",2.75,720472158480,3.62,0,0,Wood
80736,"ARQADIA WARM SILVER 1 9/16""",1.5625,720472161138,2.5,0,5.33,Wood
80737,"ARQADIA BRIGHT SILVER 1 9/16""",1.5625,720472161145,2.5,0,0,Wood
80739,"ARQ BRIGHT SILVER 2 3/4""",2.75,720472162425,3.94,0,0,Wood
80741,"ARQADIA BRIGHT SILVER 2 7/8""",2.875,720472162449,4.39,0,0,Wood
80743,"ARQADIA WARM SILVER 2""",2,720472162463,2.91,0,0,Wood
80744,"ARQADIA BRIGHT SILVER 2""",2,720472162470,2.96,0,0,Wood
80745,"ARQADIA MOCHA 2""",2,720472162487,2.58,0,0,Wood
80785,"ARQADIA LT WAL FLOAT 1 11/16""",1.6875,720472178785,4.9,0,0,Wood
80900,"JASPER II CAP WHITE 3/4""",0.75,720472197243,2.44,3.56,4.61,Wood
80901,"JASPER II CAP BLACK 3/4""",0.75,720472197250,2.44,3.56,4.56,Wood
80902,"ESSENTIALS CAP GOLD 3/4""",0.75,720472197267,1.14,0,0,Wood
80903,"ESSENTIALS CAP SILVER 3/4""",0.75,720472197274,1.02,0,0,Wood
80904,"JASPER II CAP WHITE 1""",1,720472197281,3.75,5.47,6.47,Wood
80905,"JASPER II CAP BLACK 1""",1,720472197298,3.8,5.54,6.54,Wood
80906,"ESSENTIALS CAP GOLD 1""",1,720472197304,1.74,0,0,Wood
80907,"ESSENTIALS CAP SILVER 1""",1,720472197311,1.76,0,0,Wood
80908,"JASPER II CUBE WHITE 1 1/8""",1.125,720472197328,3.23,4.71,5.71,Wood
80909,"JASPER II CUBE BLACK 1 1/8""",1.125,720472197335,3.17,4.64,5.64,Wood
80910,"ESSENTIALS CUBE GOLD 1 1/8""",1.125,720472197342,1.67,0,0,Wood
80912,"ESSENTIALS FLOAT GOLD 2""",2,720472197366,2.2,0,0,Wood
80913,"ESSENTIALS FLOAT SILVER 2""",2,720472197373,2.25,0,0,Wood
80914,"W1 KANSO 3/4"" CAP NORDIC OAK",0.75,720472198226,4.17,5.96,6.96,Wood
80915,"W1 KANSO 3/4"" CAP LIGHT GREY",0.75,720472198233,4.17,5.96,6.96,Wood
80916,"W1 KANSO 3/4"" CAP CHARCOAL",0.75,720472198240,4.17,5.96,6.96,Wood
80917,"W1 KANSO 3/4"" CAP LT WALNUT",0.75,720472198257,4.17,5.96,6.96,Wood
80918,"W1 KANSO 3/4"" CAP MOCHA",0.75,720472198264,4.17,5.96,6.96,Wood
80919,W2 KANSO 1 1/4 CUBE NORDIC OAK,1.25,720472198271,4.12,5.88,6.88,Wood
80920,"W2 KANSO 1 1/4"" CUBE LT GREY",1.25,720472198288,4.12,5.88,6.88,Wood
80921,"W2 KANSO 1 1/4"" CUBE CHARCOAL",1.25,720472198295,4.12,5.88,6.88,Wood
80922,"W2 KANSO 1 1/4"" CUBE LT WALNUT",1.25,720472198301,4.12,5.88,6.88,Wood
80923,"W2 KANSO 1 1/4"" SM CUBE MOCHA",1.25,720472198318,4.12,5.88,6.88,Wood
80924,W2 KANSO 1 1/8 CUBE NORDIC OAK,1.125,720472198325,5.04,7.2,8.2,Wood
80925,W2 KANSO 1 1/8 CUBE LIGHT GREY,1.125,720472198332,5.04,7.2,8.2,Wood
80926,"W2 KANSO 1 1/8"" CUBE CHARCOAL",1.125,720472198349,5.04,7.2,8.2,Wood
80927,W2 KANSO 1 1/8 CUBE LT WALNUT,1.125,720472198356,5.04,7.2,8.2,Wood
80928,"W2 KANSO 1 1/8"" CUBE MOCHA",1.125,720472198363,5.04,7.2,8.2,Wood
814410,"W0 DILLON WALNUT FLAT 4 3/4""",4.75,720472179317,30.7,46.58,47.58,Wood
814430,"W0 DILLON GREY FLAT 4 3/4""",4.75,720472179331,30.67,48.58,49.58,Wood
842420,W1 ANGUS LG CAP ANTQ BRN 1 1/4,1.25,720472182850,13.5,19.01,20.01,Wood
842421,"W1 ANGUS LG CAP BLACK 1 1/4""",1.25,720472182881,13.5,18.51,19.51,Wood
842440,"W1 BAUHAUS SM CAP WHITE 3/4""",0.75,720472182935,5.2,7.11,8.11,Wood
842450,"W1 BAUHAUS SM CAP BLK 3/4""",0.75,720472184038,5.07,6.96,7.96,Wood
850790,"W0 LUCERNE ONYX/SILVER 3 5/8""",3.625,720472154581,28.22,39.44,40.44,Wood
850791,"W0 LUCERNE SAGE/SILVER 3 5/8""",3.625,720472154598,28.22,39.43,40.43,Wood
850793,"W0 LUCERNE TOPAZ 3 5/8""",3.625,720472154611,28.23,39.46,40.46,Wood
852421,"W2 ANGUS SCOOP BLACK 1 7/8""",1.875,720472182898,13.55,18.56,19.56,Wood
852440,"W1 BAUHAUS LG CAP WHITE 3/4""",0.8125,720472182942,6.44,8.81,9.81,Wood
852450,"W1 BAUHAUS LG CAP BLK 3/4""",0.8125,720472184045,6.38,8.74,9.74,Wood
862440,"W2 BAUHAUS CUBE WHITE 1 1/4""",1.25,720472182959,5.41,7.39,8.39,Wood
862450,"W2 BAUHAUS CUBE BLK 1 1/4""",1.25,720472184052,5.41,7.4,8.4,Wood
866361,"W2 ANTICA CHESTNUT 3 5/16""",3.375,720472141277,23.23,35.1,36.1,Wood
866362,"W2 ANTICA CHARCOAL 3 5/16""",3.375,720472141284,23.3,35.15,36.15,Wood
869077,"W0 PRAGUE BAR/SLVR TRAD 3 1/2""",3.625,720472134767,33.53,53.92,54.92,Wood
872440,"W2 BAUHAUS WIDE FLAT WHITE 3""",3,720472182966,9.23,12.66,13.66,Wood
872450,"W2 BAUHAUS WIDE FLAT BLK 3""",3,720472184069,9.23,12.66,13.66,Wood
9156,"ARQADIA BLACK 13/16""",0.8125,720472155588,1.55,0,0,Wood
9156AC,"ARQADIA BLACK 13/16""",0.8125,720472158817,2.67,5.37,6.37,Wood
9157,"ARQADIA BLACK 15/16""",1,720472152297,1.6,0,0,Wood
9157AC,"ARQADIA BLACK 15/16""",0.9375,720472195768,2.36,5.09,6.09,Wood
9171,"ARQADIA BLACK 1 5/8""",1.625,720472152396,2.17,0,0,Wood
9171AC,"ARQADIA BLACK 1 5/8""",1.625,720472158831,3.15,5.85,6.85,Wood
A783RAW,"A783RAW CA-MAPLE CAP 1/2"" W",0.5,NULL,2.62,0,0,Wood
A784RAW,"A784RAW CD-MAPLE CAP 1/2"" W",0.5,NULL,2.94,0,0,Wood
A785RAW,"A785RAW CB-MAPLE CAP 3/4"" W",0.75,NULL,3.49,0,0,Wood
A786RAW,"A786RAW CD2-MAPLE CAP 1/2"" W",0.5,NULL,3.4,0,0,Wood
A787RAW,"A787RAW CB2-MAPLE CAP 3/4"" W",0.75,NULL,3.38,0,0,Wood
A789RAW,"A789RAW CB DEEP-HMA CAP 3/4"" W",0.75,NULL,4.47,0,0,Wood
A798RAW,"A798RAW CF-MAPLE CAP 5/8"" W",0.625,NULL,2.81,0,0,Wood
CM1001,SILVER,0.28125,720472122580,3.56,6.02,0,Wood
CM1002,SATIN SILVER,0.28125,720472122610,3.93,6.06,0,Wood
CM1004,SATIN GOLD,0.28125,720472122641,3.38,6.03,0,Wood
CM1013,BLACK ANODIZED,0.28125,720472122719,4.68,7.39,0,Wood
CM150001,SILVER,0.375,720472123402,4.22,6.44,0,Wood
CM150002,SATIN SILVER,0.375,720472123419,4.03,6.14,0,Wood
CM150003,GOLD,0.375,720472123426,3.34,5.1,0,Wood
CM150004,SATIN GOLD,0.375,720472123433,4.19,6.41,0,Wood
CM150005,ENGLISH PEWTER,0.375,720472123440,4.64,7.21,0,Wood
